detection_id,video_id,frame_number,timestamp,ear_tag_detected,bounding_box_x,bounding_box_y,bounding_box_w,bounding_box_h,color_detected,horns_present,activity_label,health_score,location_zone,confidence_score,gait_status,isolation_flag,abnormal_posture_detected,social_group_id,feeding_event_flag
DET00699,VID004,491,2025-11-10 10:54:00,H004,0.08,0.47,0.22,0.18,Spotted,Both,Resting,80,Rest Area,0.752,Normal,True,False,10,False
DET00700,VID004,498,2025-11-10 10:54:30,A013,0.11,0.39,0.33,0.36,Reddish,Both,Grazing,83,Outdoor Paddock,0.813,Limping,False,False,2,False
DET00701,VID004,502,2025-11-11 08:00:00,M002,0.67,0.62,0.17,0.29,Brown,Right,Walking,81,Shelter,0.936,Normal,False,False,7,False
DET00702,VID004,505,2025-11-11 08:00:30,O013,0.44,0.16,0.23,0.4,Mixed,Both,Lying,70,Feeding Area,0.809,Normal,False,False,4,False
DET00703,VID004,512,2025-11-11 08:01:00,Y016,0.69,0.62,0.16,0.19,White,None,Standing,62,Medical Bay,0.884,Normal,False,False,5,False
DET00704,VID004,519,2025-11-11 08:01:30,D017,0.2,0.3,0.22,0.43,Brown,None,Lying,71,Medical Bay,0.868,Normal,False,False,5,False
DET00705,VID004,520,2025-11-11 08:02:00,X006,0.75,0.64,0.16,0.44,Brown,None,Walking,68,Water Zone,0.862,Normal,False,False,12,False
DET00706,VID004,526,2025-11-11 08:02:30,Y015,0.71,0.73,0.24,0.35,White,Left,Grazing,76,Outdoor Paddock,0.765,Normal,False,False,7,False
DET00707,VID004,533,2025-11-11 08:03:00,N006,0.78,0.23,0.28,0.23,Reddish,Both,Grazing,83,Feeding Area,0.887,Normal,False,False,10,True
DET00708,VID004,536,2025-11-11 08:03:30,B000,0.81,0.02,0.18,0.38,Brown,Left,Walking,82,Feeding Area,0.907,Normal,False,False,3,False
DET00709,VID004,544,2025-11-11 08:04:00,K015,0.19,0.68,0.33,0.23,Black,None,Lying,51,Feeding Area,0.931,Normal,False,False,1,False
DET00710,VID004,546,2025-11-11 08:04:30,B004,0.2,0.66,0.15,0.21,White,Right,Walking,69,Shelter,0.96,Limping,False,False,12,False
DET00711,VID004,553,2025-11-11 08:05:00,,0.63,0.46,0.33,0.15,Spotted,Right,Standing,79,Rest Area,0.938,Normal,False,False,8,False
DET00712,VID004,556,2025-11-11 08:05:30,,0.82,0.49,0.18,0.26,Black,Right,Grazing,85,Outdoor Paddock,0.968,Normal,False,True,8,False
DET00713,VID004,563,2025-11-11 08:06:00,N001,0.46,0.09,0.14,0.44,Grey,None,Grazing,85,Feeding Area,0.904,Normal,False,False,2,True
DET00714,VID004,566,2025-11-11 08:06:30,Z001,0.5,0.07,0.19,0.4,Spotted,None,Standing,75,Rest Area,0.849,Normal,False,True,12,False
DET00715,VID004,574,2025-11-11 08:07:00,S012,0.0,0.59,0.28,0.38,Spotted,Right,Grazing,90,Feeding Area,0.827,Normal,False,False,12,False
DET00716,VID004,575,2025-11-11 08:07:30,D019,0.32,0.64,0.12,0.37,Black,None,Grazing,73,Feeding Area,0.963,Normal,False,False,3,True
DET00717,VID004,584,2025-11-11 08:08:00,A009,0.25,0.37,0.16,0.42,Mixed,Left,Grazing,89,Outdoor Paddock,0.885,Normal,False,False,13,False
DET00718,VID004,589,2025-11-11 08:08:30,T000,0.44,0.21,0.2,0.43,Mixed,None,Standing,82,Medical Bay,0.752,Normal,False,False,1,False
DET00719,VID004,592,2025-11-11 08:09:00,K004,0.59,0.46,0.17,0.14,Grey,None,Standing,80,Outdoor Paddock,0.962,Normal,True,False,5,False
DET00720,VID004,598,2025-11-11 08:09:30,P013,0.31,0.65,0.33,0.31,Mixed,None,Standing,64,Feeding Area,0.925,Normal,False,False,13,True
DET00721,VID004,603,2025-11-11 08:10:00,N010,0.73,0.51,0.34,0.36,Spotted,Right,Standing,60,Water Zone,0.987,Normal,False,False,3,False
DET00722,VID004,608,2025-11-11 08:10:30,Q011,0.07,0.82,0.12,0.39,Grey,Right,Grazing,86,Feeding Area,0.808,Normal,False,False,6,True
DET00723,VID004,614,2025-11-11 08:11:00,E000,0.75,0.72,0.34,0.43,Reddish,Left,Walking,91,Medical Bay,0.885,Normal,False,False,9,False
DET00724,VID004,618,2025-11-11 08:11:30,J002,0.02,0.31,0.21,0.34,Mixed,Right,Standing,77,Water Zone,0.842,Normal,False,True,8,False
DET00725,VID004,622,2025-11-11 08:12:00,A005,0.5,0.28,0.33,0.42,Spotted,Both,Walking,66,Shelter,0.816,Normal,True,False,5,False
DET00726,VID004,627,2025-11-11 08:12:30,X014,0.49,0.03,0.27,0.28,Spotted,Right,Grazing,85,Feeding Area,0.759,Normal,False,False,12,False
DET00727,VID004,631,2025-11-11 08:13:00,,0.71,0.1,0.2,0.35,Brown,Both,Lying,58,Water Zone,0.907,Normal,False,False,15,False
DET00728,VID004,637,2025-11-11 08:13:30,I013,0.77,0.5,0.33,0.29,Mixed,Right,Grazing,91,Feeding Area,0.766,Normal,False,False,2,False
DET00729,VID004,640,2025-11-11 08:14:00,K003,0.59,0.35,0.25,0.4,White,Left,Grazing,81,Feeding Area,0.832,Normal,False,False,8,False
DET00730,VID004,645,2025-11-11 08:14:30,E008,0.16,0.5,0.34,0.37,Reddish,Both,Standing,71,Medical Bay,0.77,Normal,False,False,11,False
DET00731,VID004,651,2025-11-11 08:15:00,L015,0.11,0.05,0.27,0.18,Black,Left,Grazing,96,Feeding Area,0.815,Normal,False,False,8,True
DET00732,VID004,658,2025-11-11 08:15:30,S012,0.3,0.55,0.2,0.33,Reddish,None,Standing,86,Outdoor Paddock,0.843,Normal,False,False,6,False
DET00733,VID004,662,2025-11-11 08:16:00,J016,0.82,0.47,0.28,0.21,Spotted,None,Grazing,84,Outdoor Paddock,0.758,Normal,False,False,3,False
DET00734,VID004,668,2025-11-11 08:16:30,T001,0.48,0.56,0.32,0.23,White,Left,Lying,50,Water Zone,0.851,Unstable,False,True,15,False
DET00735,VID004,672,2025-11-11 08:17:00,X018,0.46,0.64,0.2,0.32,Spotted,Right,Walking,80,Water Zone,0.811,Normal,False,False,5,False
DET00736,VID004,675,2025-11-11 08:17:30,S018,0.2,0.79,0.33,0.16,Grey,Left,Resting,75,Rest Area,0.789,Normal,False,False,12,False
DET00737,VID004,684,2025-11-11 08:18:00,X015,0.48,0.12,0.26,0.38,White,Both,Grazing,94,Feeding Area,0.942,Normal,False,True,3,True
DET00738,VID004,686,2025-11-11 08:18:30,E002,0.16,0.73,0.2,0.36,Black,Left,Standing,65,Rest Area,0.774,Normal,False,False,8,False
DET00739,VID004,693,2025-11-11 08:19:00,K003,0.21,0.78,0.18,0.23,Black,Right,Walking,93,Rest Area,0.947,Normal,False,False,2,False
DET00740,VID004,697,2025-11-11 08:19:30,L018,0.82,0.02,0.32,0.18,Black,Left,Grazing,86,Feeding Area,0.897,Normal,False,False,3,True
DET00741,VID004,700,2025-11-11 08:20:00,W005,0.08,0.33,0.13,0.17,Brown,Right,Walking,80,Feeding Area,0.813,Unstable,False,True,9,False
DET00742,VID004,705,2025-11-11 08:20:30,E004,0.29,0.62,0.26,0.25,Reddish,Both,Standing,64,Outdoor Paddock,0.872,Normal,True,False,11,False
DET00743,VID004,713,2025-11-11 08:21:00,C015,0.26,0.22,0.25,0.32,Reddish,Right,Grazing,94,Outdoor Paddock,0.921,Normal,False,False,3,False
DET00744,VID004,718,2025-11-11 08:21:30,T012,0.74,0.07,0.08,0.43,Mixed,Left,Standing,86,Outdoor Paddock,0.925,Normal,True,False,2,False
DET00745,VID004,723,2025-11-11 08:22:00,C011,0.76,0.58,0.15,0.23,Brown,Both,Grazing,75,Outdoor Paddock,0.836,Normal,False,False,10,False
DET00746,VID004,725,2025-11-11 08:22:30,B017,0.45,0.34,0.13,0.3,Black,None,Walking,78,Rest Area,0.833,Normal,False,False,15,False
DET00747,VID004,734,2025-11-11 08:23:00,C001,0.07,0.32,0.12,0.44,Mixed,Both,Grazing,93,Feeding Area,0.831,Normal,False,False,3,True
DET00748,VID004,737,2025-11-11 08:23:30,M000,0.75,0.71,0.2,0.16,Black,Left,Resting,82,Rest Area,0.917,Normal,False,False,15,False
DET00749,VID004,743,2025-11-11 08:24:00,J005,0.66,0.24,0.26,0.32,Black,Left,Grazing,83,Feeding Area,0.754,Normal,False,False,10,True
DET00750,VID004,747,2025-11-11 08:24:30,,0.19,0.6,0.14,0.32,Mixed,Right,Grazing,90,Outdoor Paddock,0.88,Normal,False,False,6,False
DET00751,VID004,752,2025-11-11 08:25:00,H015,0.39,0.63,0.14,0.35,Mixed,Right,Grazing,71,Feeding Area,0.902,Normal,False,False,9,True
DET00752,VID004,757,2025-11-11 08:25:30,X002,0.57,0.03,0.25,0.18,Brown,Right,Grazing,94,Feeding Area,0.93,Normal,False,False,7,True
DET00753,VID004,761,2025-11-11 08:26:00,W011,0.72,0.08,0.14,0.45,Spotted,Left,Standing,65,Shelter,0.985,Normal,False,False,15,False
DET00754,VID004,769,2025-11-11 08:26:30,N008,0.31,0.09,0.32,0.44,Reddish,Left,Grazing,87,Outdoor Paddock,0.804,Normal,False,False,15,False
DET00755,VID004,773,2025-11-11 08:27:00,S014,0.15,0.25,0.22,0.23,Grey,None,Walking,68,Medical Bay,0.889,Normal,False,False,1,False
DET00756,VID004,779,2025-11-11 08:27:30,F004,0.53,0.85,0.24,0.36,White,Left,Walking,70,Outdoor Paddock,0.9,Normal,False,True,10,False
DET00757,VID004,783,2025-11-11 08:28:00,S004,0.16,0.78,0.2,0.36,Black,None,Grazing,92,Feeding Area,0.827,Normal,False,False,8,True
DET00758,VID004,789,2025-11-11 08:28:30,M007,0.68,0.83,0.22,0.16,Spotted,Left,Lying,79,Water Zone,0.809,Normal,False,False,11,False
DET00759,VID004,793,2025-11-11 08:29:00,Y001,0.73,0.06,0.19,0.21,Mixed,Both,Walking,84,Shelter,0.987,Normal,False,False,1,False
DET00760,VID004,797,2025-11-11 08:29:30,Q008,0.7,0.65,0.18,0.36,Spotted,Right,Grazing,73,Feeding Area,0.785,Normal,False,False,2,True
DET00761,VID004,802,2025-11-11 08:30:00,R007,0.12,0.21,0.21,0.21,Brown,Both,Grazing,92,Outdoor Paddock,0.931,Normal,False,False,6,False
DET00762,VID004,808,2025-11-11 08:30:30,D001,0.23,0.03,0.12,0.29,White,None,Lying,68,Rest Area,0.921,Normal,False,False,5,False
DET00763,VID004,813,2025-11-11 08:31:00,I009,0.25,0.63,0.27,0.17,Brown,Right,Grazing,77,Feeding Area,0.954,Normal,False,True,6,True
DET00764,VID004,819,2025-11-11 08:31:30,F013,0.77,0.83,0.25,0.31,Spotted,Left,Grazing,82,Outdoor Paddock,0.906,Limping,False,False,7,False
DET00765,VID004,820,2025-11-11 08:32:00,D006,0.29,0.26,0.14,0.21,Reddish,Both,Walking,76,Medical Bay,0.86,Limping,False,False,14,False
DET00766,VID004,829,2025-11-11 08:32:30,L019,0.17,0.56,0.19,0.15,Brown,Both,Grazing,100,Feeding Area,0.983,Normal,False,False,5,True
DET00767,VID004,831,2025-11-11 08:33:00,H006,0.73,0.19,0.27,0.18,Spotted,Left,Grazing,72,Feeding Area,0.926,Limping,False,True,5,False
DET00768,VID004,836,2025-11-11 08:33:30,M019,0.49,0.39,0.22,0.38,Brown,Both,Standing,63,Medical Bay,0.77,Normal,False,False,8,False
DET00769,VID004,842,2025-11-11 08:34:00,D015,0.37,0.77,0.27,0.27,Mixed,None,Grazing,90,Outdoor Paddock,0.988,Normal,False,False,11,False
DET00770,VID004,846,2025-11-11 08:34:30,Y014,0.44,0.81,0.16,0.41,Black,Left,Grazing,87,Outdoor Paddock,0.9,Normal,False,False,1,False
DET00771,VID004,852,2025-11-11 08:35:00,A001,0.4,0.14,0.1,0.26,Brown,Both,Lying,64,Rest Area,0.903,Normal,False,False,13,False
DET00772,VID004,856,2025-11-11 08:35:30,Z013,0.26,0.65,0.21,0.35,Spotted,None,Grazing,74,Outdoor Paddock,0.788,Normal,False,False,10,False
DET00773,VID004,861,2025-11-11 08:36:00,A008,0.83,0.56,0.29,0.38,Brown,None,Lying,65,Rest Area,0.839,Normal,False,False,6,False
DET00774,VID004,868,2025-11-11 08:36:30,C016,0.33,0.35,0.29,0.25,Grey,Left,Walking,69,Medical Bay,0.934,Normal,False,False,12,False
DET00775,VID004,872,2025-11-11 08:37:00,T002,0.02,0.36,0.18,0.3,Mixed,None,Walking,84,Outdoor Paddock,0.856,Normal,False,False,12,False
DET00776,VID004,878,2025-11-11 08:37:30,E007,0.4,0.83,0.09,0.34,Mixed,Right,Standing,79,Outdoor Paddock,0.84,Normal,False,False,6,False
DET00777,VID004,883,2025-11-11 08:38:00,F013,0.4,0.75,0.1,0.44,Mixed,Right,Running,82,Water Zone,0.892,Normal,False,False,6,False
DET00778,VID004,889,2025-11-11 08:38:30,H016,0.22,0.45,0.16,0.13,Reddish,Both,Lying,72,Shelter,0.927,Unstable,False,False,12,False
DET00779,VID004,891,2025-11-11 08:39:00,X019,0.19,0.31,0.13,0.44,Brown,Left,Walking,94,Feeding Area,0.784,Normal,False,False,13,False
DET00780,VID004,895,2025-11-11 08:39:30,D001,0.78,0.44,0.08,0.26,White,Left,Walking,80,Rest Area,0.888,Normal,False,False,9,False
DET00781,VID004,900,2025-11-11 08:40:00,O017,0.44,0.72,0.23,0.27,Mixed,None,Walking,89,Shelter,0.853,Normal,False,False,12,False
DET00782,VID004,906,2025-11-11 08:40:30,D014,0.15,0.49,0.2,0.38,Mixed,Right,Lying,62,Outdoor Paddock,0.821,Normal,False,True,6,False
DET00783,VID004,913,2025-11-11 08:41:00,R016,0.19,0.57,0.17,0.27,Mixed,None,Walking,83,Rest Area,0.964,Normal,False,False,3,False
DET00784,VID004,916,2025-11-11 08:41:30,F003,0.02,0.51,0.31,0.38,Spotted,Left,Resting,73,Shelter,0.973,Normal,False,False,5,False
DET00785,VID004,921,2025-11-11 08:42:00,L002,0.66,0.02,0.32,0.43,White,Right,Standing,87,Shelter,0.955,Normal,True,False,4,False
DET00786,VID004,926,2025-11-11 08:42:30,E004,0.69,0.08,0.13,0.42,Mixed,Both,Standing,66,Feeding Area,0.976,Normal,False,False,7,False
DET00787,VID004,930,2025-11-11 08:43:00,S008,0.41,0.43,0.34,0.13,Grey,Right,Grazing,97,Feeding Area,0.835,Limping,False,False,14,True
DET00788,VID004,936,2025-11-11 08:43:30,E006,0.55,0.69,0.32,0.13,Brown,Left,Standing,87,Water Zone,0.793,Normal,False,False,8,False
DET00789,VID004,940,2025-11-11 08:44:00,,0.68,0.74,0.26,0.24,Grey,None,Grazing,75,Feeding Area,0.928,Normal,False,False,2,True
DET00790,VID004,945,2025-11-11 08:44:30,P013,0.34,0.32,0.31,0.33,White,Both,Grazing,98,Outdoor Paddock,0.758,Limping,False,True,7,False
DET00791,VID004,954,2025-11-11 08:45:00,I013,0.13,0.01,0.32,0.15,White,Both,Resting,77,Shelter,0.955,Normal,False,False,11,False
DET00792,VID004,955,2025-11-11 08:45:30,Y000,0.76,0.22,0.17,0.3,Spotted,Both,Grazing,93,Feeding Area,0.78,Normal,False,False,11,False
DET00793,VID004,960,2025-11-11 08:46:00,O009,0.75,0.09,0.14,0.18,Mixed,Left,Grazing,84,Outdoor Paddock,0.932,Normal,False,False,10,False
DET00794,VID004,965,2025-11-11 08:46:30,O018,0.33,0.04,0.13,0.18,Black,Both,Running,62,Water Zone,0.845,Normal,False,False,4,False
DET00795,VID004,974,2025-11-11 08:47:00,K019,0.39,0.22,0.2,0.37,Mixed,Left,Grazing,98,Feeding Area,0.811,Normal,False,False,11,False
DET00796,VID004,977,2025-11-11 08:47:30,N009,0.05,0.31,0.25,0.44,Black,Both,Standing,74,Feeding Area,0.779,Normal,False,False,8,True
DET00797,VID004,980,2025-11-11 08:48:00,X015,0.43,0.34,0.33,0.45,Black,None,Running,62,Feeding Area,0.798,Normal,False,False,10,False
DET00798,VID004,989,2025-11-11 08:48:30,O019,0.45,0.46,0.27,0.45,Black,Left,Standing,81,Water Zone,0.902,Limping,False,False,12,False
DET00799,VID004,991,2025-11-11 08:49:00,W018,0.52,0.73,0.16,0.44,Grey,Left,Grazing,86,Outdoor Paddock,0.964,Normal,False,False,1,False
DET00800,VID004,995,2025-11-11 08:49:30,C009,0.57,0.18,0.28,0.32,White,Both,Walking,69,Water Zone,0.865,Normal,False,False,4,False
DET00801,VID005,3,2025-11-11 08:50:00,H001,0.36,0.5,0.15,0.24,Black,Left,Standing,72,Feeding Area,0.924,Normal,False,False,3,True
DET00802,VID005,7,2025-11-11 08:50:30,,0.1,0.26,0.11,0.33,Grey,None,Walking,74,Feeding Area,0.88,Normal,False,False,13,False
DET00803,VID005,12,2025-11-11 08:51:00,W012,0.84,0.32,0.32,0.16,Grey,Right,Grazing,98,Outdoor Paddock,0.932,Normal,False,False,10,False
DET00804,VID005,19,2025-11-11 08:51:30,M007,0.74,0.57,0.31,0.44,Grey,Both,Walking,92,Rest Area,0.952,Normal,False,False,6,False
DET00805,VID005,23,2025-11-11 08:52:00,M017,0.84,0.07,0.11,0.39,Black,Right,Standing,73,Shelter,0.814,Unstable,False,False,10,False
DET00806,VID005,29,2025-11-11 08:52:30,A011,0.74,0.57,0.09,0.16,Reddish,Both,Grazing,73,Feeding Area,0.837,Normal,False,False,7,True
DET00807,VID005,30,2025-11-11 08:53:00,O007,0.37,0.39,0.31,0.13,Grey,Right,Walking,65,Water Zone,0.886,Normal,False,False,15,False
DET00808,VID005,38,2025-11-11 08:53:30,L006,0.39,0.76,0.18,0.35,Brown,None,Grazing,95,Feeding Area,0.828,Normal,False,False,3,True
DET00809,VID005,44,2025-11-11 08:54:00,L018,0.34,0.3,0.3,0.4,Reddish,Both,Grazing,89,Feeding Area,0.826,Normal,False,False,7,True
DET00810,VID005,48,2025-11-11 08:54:30,M014,0.33,0.22,0.27,0.24,Reddish,Right,Lying,74,Water Zone,0.98,Normal,False,False,15,False
DET00811,VID005,54,2025-11-11 08:55:00,C013,0.25,0.48,0.13,0.32,White,None,Standing,82,Outdoor Paddock,0.97,Normal,False,False,6,False
DET00812,VID005,59,2025-11-11 08:55:30,G016,0.78,0.09,0.34,0.39,Reddish,Left,Walking,67,Rest Area,0.99,Normal,True,False,11,False
DET00813,VID005,62,2025-11-11 08:56:00,,0.19,0.59,0.14,0.41,Grey,None,Standing,69,Water Zone,0.982,Limping,False,False,9,False
DET00814,VID005,69,2025-11-11 08:56:30,J016,0.35,0.72,0.24,0.33,Grey,Left,Walking,76,Rest Area,0.854,Normal,False,False,9,False
DET00815,VID005,72,2025-11-11 08:57:00,,0.59,0.27,0.3,0.35,Reddish,None,Standing,89,Outdoor Paddock,0.92,Normal,False,False,4,False
DET00816,VID005,77,2025-11-11 08:57:30,H000,0.83,0.7,0.14,0.21,Reddish,Both,Grazing,84,Outdoor Paddock,0.892,Normal,False,True,8,False
DET00817,VID005,84,2025-11-11 08:58:00,T017,0.3,0.74,0.12,0.35,White,Left,Grazing,100,Feeding Area,0.921,Normal,False,False,7,True
DET00818,VID005,88,2025-11-11 08:58:30,J013,0.57,0.28,0.23,0.41,Grey,None,Walking,86,Outdoor Paddock,0.825,Normal,False,False,6,False
DET00819,VID005,94,2025-11-11 08:59:00,,0.83,0.52,0.22,0.36,Mixed,None,Standing,79,Water Zone,0.951,Normal,False,False,6,False
DET00820,VID005,95,2025-11-11 08:59:30,,0.34,0.6,0.27,0.39,Grey,Right,Standing,70,Water Zone,0.773,Normal,False,False,8,False
DET00821,VID005,100,2025-11-11 09:00:00,U011,0.17,0.3,0.25,0.15,Grey,Both,Grazing,70,Feeding Area,0.986,Normal,False,False,9,False
DET00822,VID005,107,2025-11-11 09:00:30,B008,0.68,0.48,0.18,0.14,Black,None,Walking,80,Water Zone,0.878,Unstable,False,False,3,False
DET00823,VID005,114,2025-11-11 09:01:00,J001,0.76,0.6,0.32,0.18,Black,Right,Standing,61,Outdoor Paddock,0.963,Normal,False,False,15,False
DET00824,VID005,117,2025-11-11 09:01:30,,0.58,0.5,0.13,0.15,Black,None,Resting,92,Shelter,0.975,Limping,False,True,8,False
DET00825,VID005,120,2025-11-11 09:02:00,D007,0.29,0.31,0.14,0.39,Black,Right,Standing,61,Medical Bay,0.945,Limping,False,False,2,False
DET00826,VID005,129,2025-11-11 09:02:30,,0.56,0.78,0.23,0.35,Spotted,Right,Walking,85,Water Zone,0.818,Normal,False,False,11,False
DET00827,VID005,133,2025-11-11 09:03:00,T006,0.07,0.02,0.11,0.31,Spotted,Right,Grazing,95,Outdoor Paddock,0.935,Normal,False,True,2,False
DET00828,VID005,137,2025-11-11 09:03:30,M005,0.77,0.46,0.25,0.36,Spotted,Both,Standing,69,Medical Bay,0.795,Unstable,False,False,14,False
DET00829,VID005,143,2025-11-11 09:04:00,A016,0.72,0.43,0.26,0.13,Black,Both,Grazing,75,Feeding Area,0.921,Normal,False,False,11,True
DET00830,VID005,145,2025-11-11 09:04:30,K010,0.77,0.1,0.16,0.42,Mixed,Left,Resting,75,Rest Area,0.839,Normal,True,False,4,False
DET00831,VID005,154,2025-11-11 09:05:00,T003,0.78,0.58,0.27,0.42,Brown,None,Lying,70,Shelter,0.969,Normal,True,False,7,False
DET00832,VID005,157,2025-11-11 09:05:30,J014,0.69,0.41,0.24,0.33,Grey,Both,Walking,79,Water Zone,0.909,Normal,False,False,15,False
DET00833,VID005,163,2025-11-11 09:06:00,,0.46,0.14,0.28,0.44,Mixed,Right,Grazing,79,Outdoor Paddock,0.955,Normal,False,False,15,False
DET00834,VID005,166,2025-11-11 09:06:30,C008,0.72,0.17,0.22,0.13,Grey,Both,Standing,61,Medical Bay,0.794,Normal,False,False,10,False
DET00835,VID005,172,2025-11-11 09:07:00,H006,0.38,0.65,0.26,0.29,Black,None,Walking,66,Outdoor Paddock,0.753,Normal,False,False,3,False
DET00836,VID005,177,2025-11-11 09:07:30,U003,0.55,0.33,0.12,0.22,White,None,Standing,66,Rest Area,0.908,Normal,False,False,4,False
DET00837,VID005,184,2025-11-11 09:08:00,C010,0.14,0.47,0.17,0.16,White,Right,Grazing,70,Feeding Area,0.924,Normal,True,False,11,True
DET00838,VID005,188,2025-11-11 09:08:30,,0.05,0.33,0.23,0.4,Reddish,Both,Grazing,72,Feeding Area,0.906,Limping,False,False,5,True
DET00839,VID005,193,2025-11-11 09:09:00,M006,0.2,0.42,0.15,0.44,Mixed,Right,Grazing,98,Feeding Area,0.859,Limping,False,True,12,False
DET00840,VID005,198,2025-11-11 09:09:30,T003,0.14,0.63,0.2,0.22,White,Right,Grazing,98,Feeding Area,0.987,Normal,False,False,7,True
DET00841,VID005,203,2025-11-11 09:10:00,X003,0.38,0.33,0.18,0.23,Grey,None,Walking,71,Water Zone,0.802,Normal,False,False,11,False
DET00842,VID005,209,2025-11-11 09:10:30,X014,0.47,0.65,0.19,0.33,Black,Right,Standing,63,Outdoor Paddock,0.907,Normal,False,False,10,False
DET00843,VID005,213,2025-11-11 09:11:00,,0.18,0.47,0.12,0.25,Spotted,Right,Standing,74,Feeding Area,0.917,Normal,False,False,12,True
DET00844,VID005,216,2025-11-11 09:11:30,D008,0.66,0.17,0.19,0.27,Reddish,None,Walking,80,Rest Area,0.896,Normal,False,False,1,False
DET00845,VID005,220,2025-11-11 09:12:00,E007,0.02,0.78,0.31,0.23,White,Left,Lying,61,Water Zone,0.928,Unstable,False,True,10,False
DET00846,VID005,227,2025-11-11 09:12:30,Q008,0.38,0.29,0.13,0.22,Reddish,None,Lying,54,Water Zone,0.85,Normal,False,False,9,False
DET00847,VID005,233,2025-11-11 09:13:00,O007,0.59,0.77,0.34,0.34,Black,Right,Standing,61,Water Zone,0.961,Normal,False,False,10,False
DET00848,VID005,237,2025-11-11 09:13:30,D018,0.49,0.38,0.09,0.28,Mixed,Left,Lying,52,Rest Area,0.767,Limping,False,True,3,False
DET00849,VID005,240,2025-11-11 09:14:00,O009,0.82,0.17,0.25,0.22,Reddish,Both,Grazing,95,Outdoor Paddock,0.754,Limping,False,True,14,False
DET00850,VID005,247,2025-11-11 09:14:30,O006,0.83,0.77,0.09,0.23,Black,Both,Walking,87,Rest Area,0.813,Unstable,False,True,13,False
DET00851,VID005,253,2025-11-11 09:15:00,R000,0.47,0.11,0.34,0.33,Mixed,Both,Grazing,76,Outdoor Paddock,0.841,Normal,False,False,6,False
DET00852,VID005,257,2025-11-11 09:15:30,R014,0.84,0.36,0.27,0.16,Brown,Left,Grazing,85,Outdoor Paddock,0.814,Limping,False,True,11,False
DET00853,VID005,262,2025-11-11 09:16:00,T017,0.1,0.69,0.3,0.16,White,None,Grazing,74,Feeding Area,0.937,Limping,True,True,13,True
DET00854,VID005,269,2025-11-11 09:16:30,,0.5,0.82,0.34,0.33,Brown,Both,Walking,66,Shelter,0.783,Limping,False,True,12,False
DET00855,VID005,270,2025-11-11 09:17:00,,0.67,0.2,0.09,0.15,Brown,None,Grazing,76,Outdoor Paddock,0.895,Normal,False,False,14,False
DET00856,VID005,275,2025-11-11 09:17:30,Z019,0.01,0.15,0.13,0.17,Spotted,None,Walking,87,Feeding Area,0.795,Normal,False,False,7,False
DET00857,VID005,284,2025-11-11 09:18:00,V002,0.43,0.24,0.2,0.39,Mixed,None,Grazing,90,Outdoor Paddock,0.818,Normal,False,False,15,False
DET00858,VID005,285,2025-11-11 09:18:30,P017,0.37,0.57,0.32,0.27,Mixed,Both,Grazing,94,Outdoor Paddock,0.918,Normal,False,False,12,False
DET00859,VID005,292,2025-11-11 09:19:00,M000,0.69,0.31,0.16,0.28,Spotted,None,Standing,65,Feeding Area,0.916,Normal,False,False,13,True
DET00860,VID005,298,2025-11-11 09:19:30,U000,0.39,0.13,0.28,0.25,White,None,Walking,77,Shelter,0.786,Normal,False,False,15,False
DET00861,VID005,301,2025-11-11 09:20:00,W008,0.16,0.08,0.19,0.17,Brown,None,Standing,72,Water Zone,0.823,Unstable,False,True,8,False
DET00862,VID005,309,2025-11-11 09:20:30,W003,0.37,0.72,0.21,0.34,Brown,Both,Standing,70,Shelter,0.864,Normal,False,False,13,False
DET00863,VID005,311,2025-11-11 09:21:00,A013,0.81,0.54,0.17,0.22,Spotted,Right,Walking,84,Water Zone,0.877,Normal,False,False,3,False
DET00864,VID005,317,2025-11-11 09:21:30,Y004,0.05,0.38,0.19,0.19,Brown,None,Lying,78,Rest Area,0.902,Limping,False,True,6,False
DET00865,VID005,324,2025-11-11 09:22:00,J015,0.17,0.11,0.17,0.33,Black,None,Running,62,Medical Bay,0.885,Limping,False,False,7,False
DET00866,VID005,326,2025-11-11 09:22:30,E003,0.45,0.39,0.32,0.43,Mixed,Left,Standing,72,Water Zone,0.94,Normal,False,False,1,False
DET00867,VID005,333,2025-11-11 09:23:00,G008,0.0,0.3,0.25,0.31,Reddish,Left,Resting,78,Shelter,0.895,Normal,False,False,15,False
DET00868,VID005,339,2025-11-11 09:23:30,P002,0.62,0.63,0.13,0.38,Brown,None,Walking,78,Shelter,0.946,Normal,False,False,1,False
DET00869,VID005,340,2025-11-11 09:24:00,N000,0.36,0.31,0.29,0.45,Grey,Right,Grazing,89,Outdoor Paddock,0.932,Normal,False,False,12,False
DET00870,VID005,349,2025-11-11 09:24:30,I006,0.5,0.27,0.08,0.14,Brown,Right,Grazing,80,Outdoor Paddock,0.882,Normal,False,False,6,False
DET00871,VID005,354,2025-11-11 09:25:00,B015,0.55,0.28,0.28,0.13,Spotted,Both,Walking,87,Water Zone,0.869,Limping,False,True,3,False
DET00872,VID005,356,2025-11-11 09:25:30,,0.31,0.3,0.1,0.23,White,Right,Grazing,71,Outdoor Paddock,0.904,Normal,False,False,14,False
DET00873,VID005,361,2025-11-11 09:26:00,F018,0.65,0.74,0.14,0.14,Mixed,Both,Standing,86,Shelter,0.804,Normal,False,False,3,False
